venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
19175,06/03/2026,18:18,2,41,1,74.55,EFECTIVO
19176,05/04/2026,17:44,7,45,3,339.3,tarjeta
19177,2025-10-21,20:27,7,112,1,40.6,Tarjeta 
19178,2025-08-16,08:57,5,129,1,21.0,efectivo
19179,27/10/2025,08:32,7,5,3,200.1,Tarjeta
19180,2026-05-29,17:17,2,2,2,92.4,EFECTIVO
19181,2024-12-22,13:27,2,35,1,68.25,tarjeta
19182,22/12/2025,17:16,4,8,1,48.0,EFECTIVO
19183,2025-03-14,09:48,5,110,1,47.25,efectivo
19184,2025-02-06,21:58,4,130,3,60.0,Tarjeta 
19185,2025-12-29,19:20,5,40,2,121.8,efectivo
19186,2026-02-04,10:47,8,35,1,71.5,Efectivo
19187,2025-09-11,11:52,3,32,3,193.8,Tarjeta
19188,05/08/2025,14:05,3,5,2,87.4,Efectivo
19189,22/03/2026,17:41,2,17,3,138.6,Efectivo
19190,2026-01-28,21:18,8,89,3,396.0,efectivo
19191,13/02/2026,14:56,8,48,1,92.4,Monedero
19192,2026-05-11,12:48,3,23,2,91.2,efectivo
19193,2024-12-14,09:32,3,63,1,58.9,Monedero
19194,2025-02-21,08:01,5,82,3,393.75,Tarjeta 
19195,2025-09-01,07:48,4,13,2,72.0,Monedero
19196,2026-04-12,18:32,7,123,2,168.2,tarjeta
19197,2025-12-14,13:35,2,6,2,117.6,EFECTIVO
19198,2025-03-20,08:04,3,36,1,74.1,Tarjeta 
19199,2026-02-08,10:15,7,32,2,197.2,EFECTIVO
19200,2026-04-07,10:20,5,1,2,71.4,EFECTIVO
19201,13/04/2026,12:28,2,14,2,96.6,efectivo
19202,25/03/2026,17:01,3,37,2,98.8,tarjeta
19203,2024-12-21,11:35,7,28,1,52.2,EFECTIVO
19204,2026-04-22,18:56,6,37,1,57.2,EFECTIVO
19205,2025-02-07,18:11,6,7,2,83.6,EFECTIVO
19206,2025-06-14,09:22,7,14,1,66.7,efectivo
19207,05/11/2025,21:31,1,7,1,38.0,Monedero
19208,10/06/2025,11:18,3,27,2,102.6,app
19209,2025-04-10,09:37,3,24,2,110.2,app
19210,22/10/2025,18:53,8,51,3,257.4,efectivo
19211,2026-05-13,13:05,7,39,1,113.1,Tarjeta 
19212,21/05/2026,18:16,2,11,2,96.6,App
19213,2025-06-13,07:44,7,35,1,94.25,Efectivo
19214,20/12/2024,10:13,7,128,3,113.1,Tarjeta
19215,2025-05-09,18:14,1,78,1,18.0,Efectivo
19216,2026-05-01,16:28,1,83,2,190.0,efectivo
19217,2025-01-10,19:33,3,9,1,55.1,Tarjeta 
19218,2026-01-30,10:30,6,34,3,171.6,app
19219,2025-06-16,20:42,1,79,2,250.0,Tarjeta 
19220,17/02/2026,20:50,2,51,2,163.8,Efectivo
19221,2026-04-02,07:49,6,127,1,28.6,EFECTIVO
19222,2025-11-02,18:58,6,38,2,143.0,EFECTIVO
19223,2025-02-26,15:34,2,123,1,60.9,Monedero
19224,16/12/2024,17:45,6,92,1,132.0,Tarjeta
19225,2026-05-18,10:59,5,51,1,81.9,Monedero
19226,2025-07-14,11:52,6,94,3,1254.0,Tarjeta
19227,2025-12-17,10:54,7,44,3,282.75,App
19228,2025-10-09,18:48,2,36,2,163.8,tarjeta
19229,2026-04-16,19:18,7,26,1,63.8,App
19230,2025-04-15,11:29,5,18,2,113.4,app
19231,2026-01-31,19:17,2,7,2,79.8,Tarjeta 
19232,2025-02-01,19:37,3,36,3,222.3,EFECTIVO
19233,2025-03-24,09:37,6,57,2,158.4,Tarjeta 
19234,2025-04-03,11:26,8,36,1,85.8,efectivo
19235,2025-06-20,09:55,5,12,1,58.8,Efectivo
19236,2026-01-21,07:33,8,59,2,121.0,app
19237,2025-07-24,19:19,2,24,1,60.9,Monedero
19238,2025-06-29,18:54,2,42,3,264.6,tarjeta
19239,16/02/2026,08:11,5,61,2,$151.20,tarjeta
19240,2025-07-17,18:29,2,113,1,47.25,efectivo
19241,2025-11-07,11:23,7,56,2,159.5,Monedero
19242,27/01/2025,08:25,8,13,3,118.8,efectivo
19243,19/02/2026,12:06,6,58,2,105.6,EFECTIVO
19244,2024-12-22,15:28,1,8,1,48.0,EFECTIVO
19245,2024-12-05,18:31,3,118,2,91.2,efectivo
19246,2025-05-12,15:05,2,8,1,50.4,EFECTIVO
19247,04/05/2026,11:38,1,82,1,125.0,Tarjeta
19248,20/12/2025,10:46,1,93,1,210.0,app
19249,2025-04-13,07:32,4,26,1,44.0,Efectivo
19250,2025-12-28,21:03,5,12,1,58.8,efectivo
19251,29/04/2025,08:00,1,2,1,44.0,tarjeta
19252,04/11/2025,21:22,6,54,2,178.2,Efectivo
19253,2025-10-29,07:29,3,28,2,68.4,Efectivo
19254,2025-01-13,17:40,7,17,1,63.8,Monedero
19255,13/04/2025,13:04,3,8,3,136.8,Tarjeta 
19256,06/04/2025,09:11,7,113,99,65.25,Tarjeta 
19257,2026-04-01,07:01,1,13,1,36.0,App
19258,23/10/2025,08:25,2,105,1,304.5,efectivo
19259,2026-03-15,08:21,7,55,3,208.8,tarjeta
19260,2026-02-17,19:46,6,35,3,214.5,EFECTIVO
19261,2025-10-15,08:07,5,41,2,149.1,EFECTIVO
19262,2026-03-07,08:34,1,20,1,44.0,EFECTIVO
19263,29/05/2025,16:07,4,51,2,156.0,efectivo
19264,2026-01-19,17:30,3,5,2,87.4,Tarjeta
19265,2025-01-27,19:01,2,70,1,39.9,EFECTIVO
19266,2025-06-06,07:35,6,117,3,148.5,EFECTIVO
19267,2025-07-17,15:37,7,20,2,127.6,Efectivo
19268,2026-03-09,08:54,8,64,1,79.2,Monedero
19269,2025-08-10,09:25,6,6,1,61.6,Efectivo
19270,2025-01-18,08:51,2,42,2,176.4,Tarjeta 
19271,2025-04-11,15:53,1,35,2,130.0,tarjeta
19272,31/07/2025,16:21,8,11,1,50.6,EFECTIVO
19273,12/01/2026,18:03,8,14,3,151.8,EFECTIVO
19274,21/02/2026,10:04,3,14,3,131.1,Efectivo
19275,2026-05-24,17:51,1,47,3,213.0,EFECTIVO
19276,2025-03-10,15:45,2,60,1,65.1,efectivo
19277,2026-02-22,10:12,2,64,3,226.8,Tarjeta
19278,2025-01-05,09:02,4,40,2,116.0,tarjeta
19279,2026-03-12,10:17,2,35,1,68.25,app
19280,20/06/2025,16:36,3,84,2,209.0,App
19281,30/01/2026,17:06,7,20,2,127.6,App
19282,2026-05-28,18:14,5,117,1,47.25,Monedero
19283,2026-05-23,15:59,5,2,3,138.6,tarjeta
19284,17/10/2025,09:18,6,17,1,48.4,tarjeta
19285,2024-12-07,17:02,2,40,3,182.7,Tarjeta 
19286,2025-05-10,10:32,2,39,1,81.9,Tarjeta
19287,2025-03-24,13:06,3,49,1,49.4,App
19288,11/01/2026,07:05,8,14,1,50.6,tarjeta
19289,2025-12-26,07:25,3,68,1,24.7,efectivo
19290,2026-05-26,09:32,6,1,1,37.4,Monedero
19291,2025-07-13,21:13,5,15,1,58.8,Efectivo
19292,04/12/2025,09:22,7,86,3,413.25,tarjeta
19293,2025-08-24,08:40,1,44,3,195.0,Tarjeta
19294,2024-12-03,17:18,6,125,3,158.4,Tarjeta 
19295,2025-04-07,08:09,1,31,1,55.0,EFECTIVO
19296,14/05/2026,07:18,1,32,2,136.0,efectivo
19297,2026-02-18,07:20,8,119,2,149.6,Tarjeta
19298,2026-01-04,10:57,3,72,2,34.2,EFECTIVO
19299,2026-03-15,20:30,3,17,1,41.8,Tarjeta
19300,2025-09-03,14:25,7,41,3,308.85,efectivo
19301,2025-01-06,21:13,3,66,2,136.8,EFECTIVO
19302,2025-01-06,09:33,3,63,1,58.9,EFECTIVO
19303,2025-03-26,17:15,3,30,2,106.4,Tarjeta 
19304,2025-02-04,08:14,3,45,2,148.2,tarjeta
19305,2026-01-31,17:06,8,112,2,61.6,tarjeta
19306,2026-03-11,18:47,1,92,1,120.0,Tarjeta 
19307,2025-01-18,16:31,2,12,1,58.8,Monedero
19308,2025-09-25,17:34,6,21,3,178.2,Tarjeta
19309,30/08/2025,17:37,5,13,1,37.8,app
19310,2024-12-24,07:03,3,2,2,83.6,EFECTIVO
19311,2026-01-31,10:19,8,26,1,48.4,Efectivo
19312,2026-02-06,21:30,3,11,1,43.7,tarjeta
19313,2025-09-27,07:14,4,23,2,96.0,efectivo
19314,2026-05-07,07:14,2,46,3,182.7,Efectivo
19315,2026-05-18,12:41,6,14,1,50.6,EFECTIVO
19316,2025-09-11,14:49,0,109,2,83.6,Tarjeta 
19317,2025-04-30,07:55,4,84,1,110.0,Tarjeta
19318,2025-11-26,07:58,3,5,2,87.4,tarjeta
19319,2026-01-14,13:14,8,26,2,96.8,EFECTIVO
19320,28/09/2025,08:30,5,42,1,88.2,EFECTIVO
19321,2026-03-24,18:51,2,49,2,109.2,Efectivo
19322,2026-01-27,15:59,7,9,2,168.2,Tarjeta
19323,2025-12-21,17:24,8,6,3,184.8,Tarjeta 
19324,17/08/2025,10:06,7,41,1,102.95,EFECTIVO
19325,2025-05-14,09:32,7,96,2,609.0,Tarjeta
19326,22/10/2025,08:13,1,124,2,96.0,Tarjeta 
19327,2025-08-07,18:38,7,36,3,339.3,efectivo
19328,2025-11-27,19:09,8,57,1,79.2,EFECTIVO
19329,2025-11-09,21:18,7,57,1,104.4,Tarjeta 
19330,2026-04-21,07:35,6,5,2,101.2,Tarjeta
19331,2024-12-30,18:15,5,72,1,18.9,tarjeta
19332,2025-11-13,14:19,2,63,3,195.3,EFECTIVO
19333,2025-02-27,10:53,1,88,2,250.0,Tarjeta 
19334,2025-02-06,08:57,5,64,2,151.2,EFECTIVO
19335,2026-01-03,09:53,5,121,3,182.7,app
19336,2025-09-05,09:01,2,11,1,48.3,efectivo
19337,09/01/2026,07:10,8,67,1,24.2,App
19338,2025-07-27,18:57,8,54,2,178.2,tarjeta
19339,25/12/2025,15:35,7,19,1,49.3,EFECTIVO
19340,2025-05-09,09:51,4,73,1,18.0,app
19341,05/05/2026,09:23,8,17,2,96.8,Tarjeta
19342,2024-12-12,11:27,2,7,2,79.8,tarjeta
19343,2024-12-21,09:59,6,20,1,48.4,efectivo
19344,29/12/2024,07:31,3,143,1,52.25,Tarjeta
19345,2025-07-13,19:30,8,36,1,85.8,EFECTIVO
19346,03/08/2025,18:00,8,21,3,178.2,Tarjeta 
19347,2026-01-23,10:25,2,73,3,56.7,app
19348,2026-03-11,10:16,6,80,3,363.0,App
19349,2025-05-19,09:54,6,77,1,33.0,Efectivo
19350,2025-11-22,16:32,4,28,1,36.0,Monedero
19351,2024-12-18,12:29,3,10,1,34.2,Monedero
19352,2025-03-21,15:47,2,6,1,58.8,EFECTIVO
19353,2025-10-20,21:35,1,120,1,48.0,Tarjeta 
19354,2025-11-28,12:11,6,25,1,37.4,Tarjeta 
19355,2026-01-03,21:43,2,21,1,56.7,Tarjeta 
19356,19/04/2026,17:01,6,34,3,171.6,app
19357,03/02/2025,10:24,2,114,1,39.9,App
19358,04/03/2026,11:59,3,112,2,53.2,efectivo
19359,2025-10-25,08:08,2,20,1,46.2,tarjeta
19360,2025-11-06,09:52,3,94,2,722.0,Tarjeta
19361,2025-05-13,21:59,7,47,2,205.9,EFECTIVO
19362,2025-09-25,19:48,2,35,1,68.25,app
19363,2025-07-17,17:47,7,113,1,65.25,Efectivo
19364,29/01/2025,13:15,5,66,1,75.6,App
19365,09/02/2025,11:49,5,72,3,56.7,Tarjeta 
19366,2025-08-18,19:56,6,14,1,50.6,tarjeta
19367,2025-07-06,09:21,6,4,2,79.2,efectivo
19368,25/02/2026,11:53,3,129,2,38.0,EFECTIVO
19369,2026-03-25,14:41,8,16,1,37.4,App
19370,2024-12-15,07:27,3,73,1,17.1,Efectivo
19371,2025-11-16,07:49,1,28,2,72.0,efectivo
19372,2025-08-04,07:52,5,75,1,27.3,app
19373,2026-05-06,18:44,1,111,2,64.0,Tarjeta 
19374,2025-06-27,13:40,1,15,2,112.0,App
19375,10/12/2025,08:17,5,10,3,113.4,Efectivo
19376,08/12/2025,16:29,2,12,1,58.8,EFECTIVO
19377,2026-05-22,20:09,2,87,1,99.75,efectivo
19378,17/04/2025,21:06,3,55,3,136.8,Tarjeta
19379,2025-06-09,11:40,5,101,1,997.5,tarjeta
19380,2026-02-18,08:24,7,4,2,104.4,Tarjeta
19381,03/03/2025,10:02,7,27,1,78.3,tarjeta
19382,28/08/2025,15:03,8,99,1,231.0,EFECTIVO
19383,05/12/2024,08:53,6,91,2,,App
19384,27/12/2024,07:31,1,26,3,132.0,app
19385,06/04/2026,07:59,7,28,3,156.6,efectivo
19386,2025-03-12,13:24,1,29,2,92.0,EFECTIVO
19387,2025-06-05,11:25,1,47,1,71.0,Efectivo
19388,2025-06-14,21:25,8,18,2,118.8,Tarjeta
19389,21/05/2026,08:12,2,122,3,110.25,EFECTIVO
19390,2025-10-14,07:35,2,55,2,100.8,EFECTIVO
19391,30/06/2025,09:01,6,70,0,125.4,app
19392,2026-04-14,10:34,3,50,3,185.25,efectivo
19393,2025-10-04,16:11,7,9,1,84.1,Efectivo
19394,10/05/2026,09:29,2,16,1,35.7,EFECTIVO
19395,2024-12-28,08:54,7,29,2,133.4,tarjeta
19396,26/08/2025,07:19,8,26,1,48.4,efectivo
19397,2025-05-14,17:27,1,117,2,90.0,tarjeta
19398,2025-10-21,10:41,2,23,3,$151.20,EFECTIVO
19399,2025-08-27,18:57,1,4,2,72.0,Efectivo
19400,2026-01-08,08:26,6,77,2,66.0,App
19401,2026-02-26,09:04,2,84,1,115.5,tarjeta
19402,08/02/2025,20:04,1,29,1,46.0,tarjeta
19403,2024-12-17,07:51,1,102,2,350.0,tarjeta
19404,2025-06-09,21:27,6,8,2,105.6,Monedero
19405,2025-07-11,18:03,2,84,1,115.5,Efectivo
19406,04/01/2026,15:18,5,53,1,71.4,efectivo
19407,2025-11-15,16:58,6,123,1,63.8,Monedero
19408,2025-11-06,10:56,3,52,1,52.25,efectivo
19409,2026-03-06,15:22,8,31,1,60.5,Tarjeta 
19410,22/02/2026,17:07,5,14,2,96.6,tarjeta
19411,2025-01-29,19:14,2,72,1,18.9,efectivo
19412,2025-12-18,14:24,3,69,3,62.7,tarjeta
19413,2025-08-25,10:56,5,44,1,68.25,efectivo
19414,2026-02-10,07:05,1,18,1,54.0,EFECTIVO
19415,15/01/2025,07:37,5,26,1,46.2,app
19416,2025-08-30,17:21,6,12,1,61.6,efectivo
19417,16/01/2025,18:38,7,61,1,104.4,Tarjeta
19418,2025-12-04,07:09,1,55,1,48.0,efectivo
19419,06/02/2026,20:20,7,15,2,162.4,App
19420,31/01/2025,11:32,8,2,1,$48.40,tarjeta
19421,2025-06-25,19:25,8,36,2,171.6,Efectivo
19422,2025-03-07,18:25,7,11,3,200.1,tarjeta
19423,2026-01-18,08:41,6,142,3,171.6,efectivo
19424,2025-02-26,09:14,1,127,2,52.0,Efectivo
19425,07/04/2026,07:40,4,44,2,130.0,tarjeta
19426,2026-03-03,21:50,1,80,3,330.0,Efectivo
19427,2025-08-21,16:59,3,38,1,61.75,Tarjeta 
19428,2026-05-14,17:48,8,62,2,158.4,Tarjeta
19429,19/02/2025,09:51,2,46,1,60.9,efectivo
19430,14/03/2025,20:38,5,90,3,661.5,Tarjeta
19431,2024-12-08,10:54,5,9,3,182.7,Efectivo
19432,2025-05-14,17:46,1,80,2,220.0,Tarjeta 
19433,2026-03-24,10:02,3,114,1,36.1,Tarjeta 
19434,2025-09-29,09:29,5,10,1,37.8,Efectivo
19435,24/08/2025,09:43,1,63,1,62.0,Tarjeta
19436,2025-02-16,07:30,7,23,1,69.6,Tarjeta 
19437,09/04/2025,09:38,8,28,2,,tarjeta
19438,2026-01-24,18:39,2,49,1,54.6,Efectivo
19439,2025-05-11,09:47,5,114,2,79.8,app
19440,2026-02-22,18:34,1,37,1,52.0,EFECTIVO
19441,2025-02-02,18:49,7,49,3,226.2,Tarjeta
19442,2026-01-12,10:14,1,48,3,252.0,Tarjeta 
19443,21/02/2025,07:50,1,69,3,66.0,Tarjeta 
19444,2025-11-21,08:42,8,34,1,57.2,efectivo
19445,26/04/2026,10:28,7,85,1,159.5,EFECTIVO
19446,2025-12-14,16:53,8,32,2,149.6,Tarjeta
19447,2025-11-29,07:29,1,43,2,104.0,Tarjeta 
19448,2025-05-07,07:21,7,25,3,147.9,efectivo
19449,19/11/2025,19:53,8,112,3,92.4,EFECTIVO
19450,2025-10-06,07:42,6,28,1,39.6,app
19451,2025-11-04,18:03,2,33,2,170.1,efectivo
19452,2024-12-24,21:49,6,26,1,48.4,Tarjeta 
19453,2025-03-24,20:07,3,56,1,52.25,EFECTIVO
19454,2026-01-13,19:40,8,88,3,412.5,efectivo
19455,2025-07-30,16:46,5,13,1,37.8,tarjeta
19456,2025-02-11,09:17,3,15,3,-159.6,Tarjeta 
19457,2025-06-22,07:37,2,13,1,37.8,Efectivo
19458,2026-01-12,09:48,8,29,3,151.8,EFECTIVO
19459,2025-05-07,19:08,8,77,1,33.0,Tarjeta
19460,29/03/2026,18:27,2,23,2,100.8,Tarjeta 
19461,2025-06-29,12:05,5,24,1,60.9,tarjeta
19462,12/03/2025,07:32,3,67,1,20.9,Monedero
19463,10/12/2024,08:39,4,134,3,360.0,tarjeta
19464,2024-12-03,19:32,7,41,3,308.85,tarjeta
19465,2025-11-13,17:33,1,46,2,116.0,Tarjeta 
19466,2024-12-03,13:04,6,31,3,181.5,Tarjeta 
19467,2026-03-09,16:57,3,6,1,53.2,efectivo
19468,2025-05-09,08:19,5,79,2,262.5,EFECTIVO
19469,2025-04-28,17:29,4,47,3,213.0,Tarjeta 
19470,2026-05-16,21:38,1,44,1,65.0,Tarjeta 
19471,2024-12-07,07:33,6,53,3,224.4,EFECTIVO
19472,2025-12-13,07:46,2,42,1,88.2,Tarjeta
19473,17/11/2025,08:42,2,87,1,99.75,Tarjeta 
19474,2026-02-27,07:20,7,30,3,243.6,Efectivo
19475,2025-03-02,17:37,4,58,2,96.0,app
19476,2026-04-24,08:48,5,117,2,94.5,tarjeta
19477,2025-12-11,11:12,8,46,3,191.4,tarjeta
19478,2025-12-09,10:21,8,130,99,22.0,app
19479,2025-05-23,09:42,6,82,3,412.5,EFECTIVO
19480,2025-02-07,08:36,2,18,1,56.7,Tarjeta 
19481,2025-01-17,17:40,6,79,2,275.0,App
19482,2026-01-25,10:11,1,64,1,72.0,tarjeta
19483,2025-05-05,13:27,3,58,1,45.6,Efectivo
19484,19/12/2025,08:29,4,16,1,34.0,Tarjeta
19485,2026-04-26,11:30,7,129,2,58.0,Monedero
19486,2025-05-10,11:35,2,4,3,113.4,Tarjeta
19487,15/03/2026,15:14,8,33,2,178.2,tarjeta
19488,2026-04-15,17:54,7,18,1,78.3,Tarjeta 
19489,27/02/2025,10:39,2,40,2,121.8,EFECTIVO
19490,2025-06-13,14:16,1,64,1,72.0,efectivo
19491,2025-01-19,12:47,2,52,1,57.75,tarjeta
19492,2025-07-29,12:17,3,18,2,102.6,app
19493,2025-10-13,21:33,6,66,3,237.6,app
19494,24/01/2026,11:23,4,5,1,46.0,Efectivo
19495,2026-03-03,09:25,3,4,1,34.2,tarjeta
19496,2026-03-17,14:29,3,44,2,123.5,efectivo
19497,2026-05-13,09:12,2,87,1,99.75,Efectivo
19498,25/08/2025,21:45,5,81,1,75.6,tarjeta
19499,15/10/2025,09:22,7,33,1,117.45,Tarjeta 
19500,2026-02-08,09:08,8,29,1,50.6,tarjeta
19501,2026-03-13,12:08,2,30,1,58.8,Efectivo
19502,2025-10-22,20:38,8,1,1,37.4,Tarjeta
19503,2026-04-24,16:48,7,3,1,78.3,Tarjeta
19504,2025-04-01,21:10,5,38,1,68.25,tarjeta
19505,2025-06-03,08:53,4,92,2,240.0,tarjeta
19506,2025-08-11,10:55,6,13,2,79.2,Tarjeta 
19507,18/11/2025,08:29,4,32,1,68.0,App
19508,2024-12-15,19:12,7,14,1,66.7,Efectivo
19509,2025-07-06,17:13,4,4,1,36.0,EFECTIVO
19510,2025-01-08,12:55,8,76,3,59.4,Efectivo
19511,2025-07-21,15:20,1,1,1,34.0,Monedero
19512,2026-03-09,09:12,5,8,1,50.4,tarjeta
19513,27/05/2025,08:26,1,44,1,65.0,Efectivo
19514,2026-01-06,07:58,6,38,1,71.5,Tarjeta 
19515,2025-11-01,16:54,2,9,1,60.9,Efectivo
19516,2026-05-18,17:21,2,98,2,252.0,tarjeta
19517,2025-10-10,07:54,2,45,3,245.7,Tarjeta
19518,2025-08-25,16:13,2,5,3,144.9,efectivo
19519,28/12/2025,19:00,2,118,1,50.4,app
19520,2025-09-06,18:11,2,52,1,57.75,Monedero
19521,04/06/2025,08:39,7,124,3,208.8,tarjeta
19522,2026-02-28,08:53,1,37,3,156.0,Tarjeta 
19523,02/03/2025,19:01,6,23,3,158.4,Monedero
19524,2026-01-28,10:00,2,39,3,245.7,EFECTIVO
19525,2026-01-13,10:28,3,119,3,193.8,Efectivo
19526,2025-07-11,07:10,7,14,1,66.7,Tarjeta 
19527,2025-08-21,18:20,2,54,3,255.15,Tarjeta 
19528,25/05/2025,13:21,6,61,3,237.6,App
19529,05/12/2024,16:44,3,60,1,58.9,Tarjeta
19530,17/01/2026,09:39,5,43,3,163.8,app
19531,2026-05-14,18:10,5,22,3,119.7,Tarjeta
19532,2025-12-13,10:17,7,4,2,104.4,Monedero
19533,2025-01-07,08:15,8,1,2,74.8,efectivo
19534,2025-01-14,18:01,1,12,2,112.0,efectivo
19535,2026-04-27,17:06,6,9999,1,35.2,Tarjeta 
19536,24/05/2026,18:45,7,7,2,110.2,app
19537,24/06/2025,07:24,6,29,3,151.8,Tarjeta
19538,2025-07-22,17:35,2,110,1,472.5,efectivo
19539,02/02/2025,09:48,5,8,1,50.4,tarjeta
19540,2025-04-01,09:52,6,99,3,693.0,Efectivo
19541,2026-01-20,09:25,1,25,2,68.0,Monedero
19542,28/04/2026,09:03,1,53,2,136.0,tarjeta
19543,15/09/2025,10:55,5,12,3,176.4,App
19544,25/02/2026,09:33,1,131,1,26.0,efectivo
19545,2025-03-17,10:05,7,76,3,78.3,tarjeta
19546,2025-04-21,10:12,6,127,1,28.6,efectivo
19547,2025-04-09,17:40,6,35,3,214.5,efectivo
19548,10/02/2025,18:22,6,11,2,101.2,EFECTIVO
19549,2025-04-02,09:52,3,36,2,148.2,Tarjeta
19550,26/12/2025,18:26,1,36,1,78.0,App
19551,23/07/2025,10:41,1,57,1,72.0,app
19552,07/03/2026,16:03,7,128,1,37.7,Tarjeta 
19553,2025-01-21,10:53,6,67,2,48.4,Tarjeta
19554,2026-02-14,21:56,5,29,2,96.6,EFECTIVO
19555,2026-01-22,08:40,6,123,1,63.8,Monedero
19556,2025-08-15,08:44,1,3,1,$54.00,Tarjeta 
19557,21/12/2024,19:57,1,6,3,168.0,EFECTIVO
19558,2025-06-12,15:47,6,50,2,143.0,Tarjeta 
19559,2025-11-04,17:55,1,54,1,81.0,App
19560,27/03/2026,09:41,3,62,1,68.4,efectivo
19561,17/11/2025,16:52,2,58,1,50.4,Tarjeta
19562,21/02/2026,11:46,1,136,1,250.0,Efectivo
19563,2025-04-28,16:27,2,137,2,252.0,EFECTIVO
19564,2024-12-02,11:16,6,33,2,178.2,Efectivo
19565,13/02/2026,18:43,1,37,1,52.0,efectivo
19566,2026-05-20,09:55,3,14,1,43.7,Efectivo
19567,2026-01-02,19:17,7,53,1,98.6,Tarjeta
19568,2025-05-31,18:18,2,70,1,39.9,Monedero
19569,2025-08-28,13:11,3,66,3,205.2,Tarjeta 
19570,2026-03-13,15:17,2,31,2,115.5,Tarjeta
19571,2026-01-15,19:21,1,85,3,330.0,Monedero
19572,2026-04-15,17:35,6,19,1,37.4,Monedero
19573,2025-12-02,17:06,3,64,1,68.4,App
19574,2024-12-30,16:24,2,35,1,68.25,EFECTIVO
19575,05/09/2025,17:42,2,78,1,18.9,Tarjeta
19576,10/01/2026,09:24,7,18,1,78.3,Monedero
19577,2025-10-13,10:52,7,41,2,205.9,efectivo
19578,30/09/2025,10:18,1,120,1,48.0,Efectivo
19579,2025-03-13,10:17,6,26,3,145.2,Efectivo
19580,2026-04-05,17:45,5,84,3,346.5,Efectivo
19581,24/06/2025,17:01,2,63,3,195.3,Efectivo
19582,2026-02-24,19:23,2,32,3,214.2,efectivo
19583,2025-12-30,10:23,5,55,1,50.4,Efectivo
19584,20/08/2025,21:58,4,11,2,92.0,Efectivo
19585,2026-03-10,21:43,2,49,2,109.2,EFECTIVO
19586,2025-01-05,11:29,8,6,1,61.6,efectivo
19587,2025-07-31,15:22,6,68,1,28.6,tarjeta
19588,2025-04-10,14:54,1,85,1,110.0,efectivo
19589,2024-12-15,18:51,7,56,3,239.25,efectivo
19590,2025-06-10,11:11,2,29,2,96.6,efectivo
19591,28/12/2024,09:57,4,65,2,96.0,EFECTIVO
19592,2025-02-10,08:50,7,16,2,98.6,tarjeta
19593,2025-12-24,15:16,6,29,3,151.8,Efectivo
19594,2025-01-12,20:19,2,4,3,113.4,Monedero
19595,2025-04-06,18:28,3,20,1,41.8,Tarjeta 
19596,2026-03-06,14:45,1,21,1,54.0,Tarjeta
19597,2025-01-17,18:21,1,20,1,44.0,Tarjeta 
19598,2025-03-06,11:47,3,41,1,67.45,app
19599,2026-05-01,16:24,2,43,2,109.2,App
19600,2025-03-20,17:33,2,79,1,131.25,tarjeta
19601,2025-12-12,19:32,2,41,1,74.55,EFECTIVO
19602,2026-05-11,08:50,5,70,2,79.8,tarjeta
19603,2025-12-17,15:06,3,26,3,125.4,Tarjeta 
19604,2026-03-17,19:25,6,96,2,462.0,tarjeta
19605,11/12/2025,18:33,3,65,1,45.6,Tarjeta 
19606,04/02/2025,14:02,3,62,1,68.4,App
19607,05/10/2025,10:54,7,23,1,69.6,Tarjeta 
19608,2026-03-04,10:58,3,13,1,$34.20,efectivo
19609,2024-12-23,09:40,3,42,2,159.6,App
19610,2024-12-05,13:55,1,76,2,36.0,Efectivo
19611,2024-12-01,16:38,3,79,3,356.25,tarjeta
19612,2025-12-23,07:08,2,135,2,336.0,Tarjeta
19613,21/01/2026,21:35,5,12,1,58.8,Efectivo
19614,2025-04-06,14:56,6,68,1,28.6,tarjeta
19615,2025-12-22,12:35,6,4,1,39.6,Efectivo
19616,11/02/2026,11:47,6,37,1,57.2,Tarjeta
19617,2025-04-01,12:56,8,33,2,178.2,app
19618,2025-03-08,21:53,2,40,1,60.9,efectivo
19619,06/10/2025,19:41,2,75,1,27.3,Tarjeta
19620,2025-11-09,19:04,8,59,1,60.5,Tarjeta
19621,01/03/2026,19:18,7,69,3,95.7,tarjeta
19622,05/10/2025,18:55,8,77,2,66.0,Efectivo
19623,2025-09-22,18:38,1,75,3,78.0,App
19624,2025-09-14,17:49,3,54,1,76.95,Efectivo
19625,2025-11-09,10:05,7,25,1,49.3,efectivo
19626,06/01/2025,16:52,6,127,3,85.8,Efectivo
19627,2025-05-31,13:54,6,18,3,178.2,App
19628,02/12/2025,21:31,5,47,2,149.1,Tarjeta
19629,2025-11-26,09:44,1,40,2,116.0,tarjeta
19630,04/08/2025,10:54,2,142,1,54.6,Tarjeta
19631,2025-12-04,09:49,2,44,1,68.25,Tarjeta 
19632,25/12/2025,19:18,3,128,2,49.4,Tarjeta
19633,2026-05-24,20:55,6,69,1,24.2,tarjeta
19634,22/05/2025,16:45,3,88,2,237.5,Tarjeta 
19635,2025-03-13,21:02,6,10,1,39.6,efectivo
19636,2025-09-08,09:51,3,0,1,53.2,Tarjeta
19637,05/06/2025,11:04,3,17,3,125.4,EFECTIVO
19638,2025-02-23,10:26,1,15,1,56.0,Tarjeta
19639,2026-02-20,19:29,3,4,1,34.2,EFECTIVO
