cliente_id,recencia_dias,total_gastado,antiguedad_dias,edad,cluster
3050,5.0,6916.28,492,55,3
3051,84.0,573.56,1165,34,2
3052,455.0,1950.27,855,34,1
3053,19.0,3723.23,1056,56,2
3054,108.0,630.64,817,47,2
3055,61.0,117.2,208,29,0
3056,39.0,596.66,429,43,2
3057,196.0,2973.94,533,26,0
3058,113.0,186.91,876,35,2
3059,12.0,812.01,993,48,2
3060,1.0,244.22,14,20,0
3061,24.0,15721.77,723,59,3
3062,171.0,2049.21,816,48,2
3063,9.0,6435.45,613,60,3
3064,23.0,4376.24,509,39,2
3065,2.0,249.27,2,19,0
3066,105.0,156.59,1161,25,2
3067,90.0,574.33,876,52,2
3068,8.0,9567.01,808,42,3
3069,165.0,1525.36,937,31,2
3070,25.0,5210.71,424,44,2
3071,23.0,176.52,30,26,0
3072,353.0,652.01,645,45,1
3074,10.0,382.3,10,28,0
3075,5.0,9048.86,1280,43,3
3076,22.0,9928.83,429,54,3
3078,5.0,13236.79,1108,51,3
3079,3.0,15095.33,640,38,3
3080,7.0,15775.36,1052,47,3
3081,328.0,1580.91,1021,53,1
3082,7.0,5973.69,1390,42,3
3083,71.0,656.24,128,38,0
3084,24.0,15.73,41,21,0
3085,11.0,47.8,48,29,0
3086,25.0,9689.61,645,60,3
3087,407.0,2643.75,741,38,1
3088,17.0,14741.16,1154,58,3
3089,61.0,646.49,811,52,2
3090,1.0,9234.35,357,58,3
3091,14.0,13352.8,508,51,3
3092,317.0,2910.05,701,37,1
3093,22.0,234.07,22,23,0
3095,303.0,431.9,933,28,1
3096,116.0,488.48,586,24,0
3098,5.0,7070.65,994,31,3
3099,84.0,460.5,299,48,2
3100,22.0,322.31,67,44,0
3101,109.0,1128.48,450,34,0
3102,17.0,10590.78,978,58,3
3103,6.0,7388.14,541,28,3
3104,1.0,15996.55,1373,58,3
3105,36.0,335.84,637,40,2
3106,74.0,1089.68,157,25,0
3107,20.0,339.47,20,21,0
3108,286.0,3136.91,1184,53,1
3109,13.0,4757.15,1042,53,2
3111,108.0,1007.32,713,40,2
3112,283.0,1531.35,764,37,1
3113,57.0,649.4,496,31,0
3114,9.0,11440.37,1293,39,3
3115,10.0,6052.85,1293,31,2
3116,195.0,1576.2,1016,59,1
3117,60.0,183.46,659,40,2
3118,52.0,828.54,351,38,0
3119,61.0,1109.85,812,37,2
3120,4.0,10991.98,596,56,3
3121,102.0,955.46,416,31,0
3122,16.0,12923.61,794,36,3
3123,2.0,11209.96,704,42,3
3124,22.0,702.92,113,34,0
3125,10.0,456.57,393,49,2
3126,32.0,359.07,656,36,2
3127,103.0,308.5,148,30,0
3128,6.0,306.91,6,18,0
3129,40.0,96.61,866,25,2
3130,202.0,1337.76,1303,35,1
3131,11.0,309.38,16,40,0
3132,0.0,323.23,14,25,0
3133,7.0,5492.13,570,31,2
3134,361.0,3198.39,578,25,1
3135,44.0,171.94,691,20,0
3136,47.0,779.45,862,47,2
3137,7.0,15304.88,1342,37,3
3138,18.0,11451.61,517,45,3
3140,15.0,14061.64,1118,59,3
3141,229.0,2262.65,1479,25,1
3142,15.0,15461.78,1325,58,3
3143,383.0,1809.41,1196,43,1
3144,108.0,165.19,177,20,0
3145,7.0,201.04,7,26,0
3146,13.0,300.4,1060,32,2
3147,10.0,3828.6,1085,37,2
3148,106.0,273.97,1166,25,2
3149,19.0,614.23,263,21,0
3150,80.0,908.86,608,34,2
3151,18.0,108.1,26,23,0
3152,223.0,1775.33,1028,65,1
3153,102.0,1119.96,259,32,0
3154,49.0,185.21,1075,43,2
3155,120.0,648.61,380,54,2
3156,484.0,1187.82,508,32,1
3157,76.0,120.68,271,21,0
3158,65.0,146.26,932,39,2
3159,9.0,4049.98,1187,40,2
3160,233.0,2850.27,1082,22,1
3161,51.0,1091.37,352,21,0
3162,17.0,13408.0,1273,50,3
3163,88.0,1141.87,674,46,2
3164,119.0,638.44,824,20,0
3165,22.0,1093.83,672,25,0
3167,57.0,1194.73,970,45,2
3168,284.0,3381.71,466,51,1
3169,427.0,1919.35,576,45,1
3170,251.0,3784.05,1395,38,1
3171,1.0,10316.47,462,32,3
3172,28.0,1173.52,610,49,2
3173,264.0,1351.62,1375,50,1
3174,1.0,13702.07,948,50,3
3175,11.0,6681.25,1207,59,3
3176,309.0,3989.74,1152,30,1
3177,22.0,3620.7,435,32,0
3178,37.0,174.28,1132,46,2
3179,21.0,3231.97,838,43,2
3180,11.0,14356.22,659,60,3
3181,53.0,767.35,1074,38,2
3182,169.0,1963.7,1349,22,2
3183,6.0,127.19,6,30,0
3184,26.0,722.7,1192,37,2
3185,114.0,899.61,446,20,0
3186,279.0,3731.99,440,62,1
3187,4.0,12342.01,555,31,3
3188,29.0,1035.1,63,34,0
3189,78.0,882.31,1159,29,2
3190,115.0,1184.22,348,50,2
3191,17.0,409.02,24,18,0
3192,5.0,4473.22,747,44,2
3193,15.0,3590.05,821,49,2
3194,16.0,8438.29,1069,59,3
3195,3.0,7161.19,454,29,0
3196,347.0,3126.02,1413,42,1
3197,69.0,788.23,871,55,2
3198,18.0,11810.99,386,43,3
3199,436.0,454.81,1239,53,1
3200,12.0,253.24,43,29,0
3201,10.0,198.41,158,25,0
3202,205.0,3075.08,888,58,1
3203,21.0,13606.15,435,33,3
3204,81.0,700.94,353,19,0
3205,11.0,3301.73,311,57,2
3206,312.0,2714.12,475,40,1
3207,20.0,8562.66,1190,51,3
3208,53.0,388.42,1004,50,2
3209,10.0,13913.38,358,52,3
3210,194.0,782.99,436,49,2
3211,70.0,451.94,74,30,0
3212,298.0,3790.86,601,65,1
3213,434.0,2116.63,1167,52,1
3214,311.0,1431.0,907,62,1
3215,16.0,157.53,490,20,0
3216,88.0,1110.44,331,25,0
3217,18.0,13536.68,336,39,3
3218,81.0,322.63,1198,42,2
3219,87.0,1109.42,1143,29,2
3220,287.0,2439.57,1442,38,1
3221,3.0,5030.68,854,44,2
3222,67.0,1060.28,303,34,0
3223,7.0,1062.85,466,36,0
3224,19.0,918.19,1082,49,2
3225,355.0,2388.76,978,22,1
3226,1.0,363.78,1,27,0
3227,28.0,162.55,50,23,0
3228,32.0,461.86,758,40,2
3229,14.0,11474.63,431,39,3
3230,1.0,13075.84,785,51,3
3231,35.0,398.93,45,33,0
3232,11.0,515.66,46,29,0
3233,86.0,874.12,1041,24,2
3234,230.0,842.06,642,63,1
3235,22.0,769.42,305,40,0
3236,200.0,2529.07,869,50,1
3237,12.0,5583.54,654,29,2
3238,0.0,11291.11,876,58,3
3239,29.0,373.38,172,38,0
3240,202.0,3097.99,989,49,1
3241,6.0,10802.38,1122,51,3
3242,299.0,1659.6,1311,39,1
3243,3.0,4546.51,1047,55,2
3244,33.0,275.51,51,19,0
3245,0.0,11679.39,1132,35,3
3246,13.0,563.32,1161,55,2
3248,36.0,1016.46,250,20,0
3249,14.0,11473.58,328,38,3
3250,25.0,5073.26,661,37,2
3251,461.0,3101.62,1343,65,1
3252,104.0,267.92,932,30,2
3253,167.0,2505.17,624,37,2
3254,13.0,240.37,280,42,0
3255,23.0,244.21,49,40,0
3256,23.0,14159.04,1104,58,3
3257,488.0,1946.11,533,61,1
3258,228.0,1090.81,572,58,1
3259,11.0,7774.17,1244,45,3
3260,4.0,6738.44,913,35,3
3261,5.0,429.37,5,32,0
3262,20.0,15436.92,707,47,3
3263,17.0,12481.43,813,37,3
3264,9.0,339.25,28,31,0
3265,106.0,586.19,381,22,0
3266,196.0,3167.08,1314,42,1
3267,84.0,1159.71,875,35,2
3268,412.0,3037.13,525,31,1
3269,187.0,1221.85,571,63,2
3270,4.0,9449.83,977,47,3
3271,3.0,7948.87,354,33,3
3272,31.0,186.75,576,21,0
3273,12.0,811.75,512,40,2
3274,22.0,941.57,468,47,2
3275,24.0,6833.48,769,28,2
3276,21.0,12061.74,1139,52,3
3277,11.0,139.6,47,40,0
3278,371.0,3971.96,1219,49,1
3279,13.0,534.63,54,38,0
3280,88.0,925.53,1199,54,2
3281,14.0,284.51,44,31,0
3282,348.0,3332.09,1187,45,1
3283,23.0,15760.73,1373,51,3
3284,74.0,1066.8,113,49,0
3285,19.0,388.43,50,21,0
3286,17.0,184.19,169,55,2
3287,101.0,702.79,102,55,2
3288,69.0,91.21,595,43,2
3289,31.0,1133.85,1048,51,2
3290,303.0,742.65,1475,23,1
3291,99.0,1177.68,874,21,2
3292,16.0,13820.52,1069,44,3
3293,95.0,160.27,253,46,2
3294,9.0,85.28,38,28,0
3295,11.0,14114.75,657,46,3
3296,365.0,1657.97,1043,36,1
3297,94.0,544.91,238,19,0
3298,19.0,6098.58,1160,46,3
3299,85.0,334.02,570,53,2
3300,374.0,1167.23,717,53,1
3301,116.0,700.31,855,48,2
3302,186.0,466.21,992,42,2
3303,79.0,808.0,530,19,0
3304,40.0,650.27,132,44,0
3305,119.0,809.78,1127,31,2
3306,4.0,10888.46,922,51,3
3307,20.0,355.26,20,21,0
3308,152.0,3487.73,677,40,2
3309,9.0,12674.09,381,34,3
3310,414.0,797.35,1477,28,1
3311,73.0,621.32,328,41,0
3312,18.0,4128.58,1378,50,2
3313,180.0,2890.42,557,38,2
3314,311.0,3105.22,1474,45,1
3315,365.0,2069.06,404,58,1
3316,108.0,1012.63,1084,51,2
3317,9.0,10971.76,1075,51,3
3318,3.0,14924.66,472,60,3
3319,22.0,5109.37,940,36,2
3320,94.0,1133.52,427,19,0
3321,205.0,1049.39,1317,58,1
3322,9.0,7482.71,400,30,0
3323,6.0,625.66,300,34,0
3324,197.0,3283.6,1277,65,1
3325,400.0,2594.46,630,28,1
3326,71.0,268.85,613,20,0
3327,474.0,1974.7,643,57,1
3328,1.0,14140.68,1159,58,3
3329,219.0,989.11,1112,25,2
3330,33.0,707.07,348,20,0
3331,16.0,13956.69,1006,36,3
3332,54.0,719.79,260,37,0
3333,21.0,162.35,53,23,0
3334,81.0,501.52,1073,29,2
3335,20.0,4317.9,654,51,2
3336,394.0,849.11,548,25,1
3337,65.0,352.96,703,41,2
3338,19.0,8982.74,701,32,3
3339,8.0,447.53,1082,46,2
3340,18.0,374.53,50,38,0
3341,10.0,246.83,1003,33,2
3342,4.0,3941.62,352,28,0
3343,66.0,249.44,686,19,0
3344,23.0,8307.39,953,34,3
3345,234.0,2458.04,946,60,1
3346,14.0,443.87,33,30,0
3347,437.0,918.35,1172,22,1
3348,198.0,2225.69,933,50,1
3349,443.0,2787.25,992,59,1
3350,105.0,136.89,582,49,2
3352,214.0,3514.69,462,65,1
3353,45.0,831.77,762,46,2
3354,13.0,8424.58,376,56,3
3355,11.0,8431.79,1186,52,3
3356,36.0,366.19,791,41,2
3357,395.0,1896.98,629,39,1
3358,341.0,1472.44,1302,42,1
3359,342.0,625.74,1040,24,1
3360,67.0,512.34,707,39,2
3361,382.0,3883.64,811,49,1
3362,105.0,684.05,367,36,0
3363,20.0,691.71,143,31,0
3364,25.0,4272.16,381,49,2
3365,25.0,15549.06,851,31,3
3366,244.0,564.65,688,54,1
3367,49.0,1108.65,853,24,2
3368,83.0,684.37,785,37,2
3369,289.0,1850.17,803,57,1
3370,1.0,337.91,1,33,0
3371,458.0,2142.8,1126,64,1
3372,23.0,15531.09,794,58,3
3373,7.0,12413.36,790,46,3
3374,36.0,847.26,214,49,2
3375,45.0,1141.48,855,21,2
3376,13.0,15363.27,602,42,3
3378,361.0,1635.92,1405,46,1
3379,210.0,1968.59,1320,52,1
3380,5.0,574.27,5,36,0
3382,39.0,510.92,210,19,0
3383,67.0,394.82,654,20,0
3384,479.0,989.49,1491,60,1
3385,29.0,485.69,46,29,0
3386,41.0,700.06,457,33,0
3387,0.0,526.85,27,24,0
3388,106.0,350.21,958,37,2
3389,101.0,312.74,720,37,2
3390,81.0,535.45,462,22,0
3391,6.0,14197.16,444,46,3
3392,3.0,6869.44,1337,56,3
3393,194.0,3120.27,459,30,0
3394,21.0,7547.18,317,47,3
3395,88.0,644.69,293,37,0
3396,303.0,2936.52,1362,49,1
3397,29.0,394.21,43,40,0
3398,8.0,559.38,8,24,0
3399,19.0,819.39,1056,42,2
3400,410.0,1150.01,759,57,1
3401,5.0,68.92,253,38,0
3404,291.0,1592.5,1366,48,1
3405,49.0,1105.82,499,23,0
3406,116.0,1148.81,1200,39,2
3407,289.0,3410.95,886,47,1
3408,6.0,181.55,809,26,2
3409,19.0,11337.15,471,28,3
3410,15.0,4552.92,1372,51,2
3411,1.0,11656.94,1155,56,3
3412,101.0,467.8,992,34,2
3413,7.0,8706.79,1242,54,3
3414,44.0,639.64,281,20,0
3415,53.0,870.7,817,36,2
3416,407.0,873.15,570,53,1
3417,479.0,3337.28,769,58,1
3418,18.0,155.81,24,39,0
3419,38.0,263.44,45,34,0
3420,20.0,1069.64,1056,23,2
3421,13.0,418.4,36,28,0
3422,472.0,1081.56,1207,39,1
3423,16.0,15320.28,1025,53,3
3424,46.0,616.77,1052,19,2
3425,26.0,254.41,49,23,0
3426,78.0,1029.23,758,30,2
3427,23.0,895.13,98,53,0
3428,5.0,2847.13,1092,33,2
3429,107.0,217.02,1013,35,2
3430,21.0,453.73,414,49,2
3431,21.0,4380.55,454,40,2
3432,21.0,391.47,52,39,0
3433,3.0,282.91,3,18,0
3434,406.0,3625.55,1138,58,1
3435,21.0,15200.29,794,60,3
3436,24.0,283.75,24,39,0
3437,43.0,322.37,416,52,2
3438,48.0,907.8,199,36,0
3439,5.0,6274.88,1079,57,3
3440,22.0,1104.81,635,42,2
3441,9.0,12645.27,615,43,3
3442,82.0,1021.72,177,31,0
3443,22.0,3079.0,519,29,0
3444,74.0,519.12,1156,29,2
3445,305.0,482.68,1360,47,1
3446,94.0,1145.55,167,29,0
3447,22.0,3341.63,928,50,2
3448,14.0,7575.45,309,60,3
3450,18.0,2775.23,1251,36,2
3452,7.0,69.74,11,38,0
3453,38.0,563.56,38,20,0
3454,12.0,563.14,39,24,0
3456,256.0,941.11,404,64,1
3457,24.0,13473.25,437,56,3
3458,120.0,1000.97,377,51,2
3459,12.0,62.37,134,27,0
3460,75.0,848.49,965,27,2
3461,22.0,495.35,29,29,0
3462,485.0,431.2,666,38,1
3463,62.0,1027.85,62,51,0
3464,157.0,484.41,522,38,2
3465,40.0,923.71,601,49,2
3466,21.0,875.17,484,23,0
3467,164.0,2693.01,1231,49,2
3468,173.0,3767.08,613,46,2
3469,0.0,343.25,9,25,0
3470,72.0,500.61,1026,39,2
3471,9.0,352.32,9,21,0
3472,22.0,14570.8,590,58,3
3473,3.0,9553.16,336,59,3
3474,24.0,14157.7,770,34,3
3475,452.0,3625.58,520,27,1
3476,22.0,9658.48,1170,49,3
3477,0.0,13011.38,1326,38,3
3478,13.0,451.75,13,29,0
3479,100.0,421.71,919,54,2
3480,25.0,13569.23,1353,49,3
3481,1.0,15967.09,414,57,3
3482,412.0,1109.34,412,40,1
3485,68.0,903.05,1044,41,2
3486,22.0,5080.85,1125,31,2
3488,271.0,2525.47,1095,55,1
3489,20.0,12842.13,553,40,3
3490,11.0,9751.42,696,42,3
3491,193.0,2368.86,1138,63,1
3493,70.0,1148.89,672,31,2
3494,475.0,596.91,868,51,1
3495,20.0,539.44,33,38,0
3496,65.0,1026.13,1111,50,2
3497,22.0,8897.0,1247,43,3
3498,12.0,3284.32,926,29,2
3499,21.0,988.08,1071,36,2
3500,431.0,1741.01,744,46,1
3501,10.0,11572.06,642,35,3
3502,10.0,6896.5,684,56,3
3503,93.0,967.04,571,20,0
3504,248.0,514.92,609,32,1
3505,119.0,858.2,120,39,0
3506,6.0,157.13,6,23,0
3507,39.0,987.13,1043,46,2
3508,193.0,985.47,1422,63,1
3510,324.0,3982.27,1373,41,1
3511,273.0,783.79,730,36,1
3512,12.0,15059.11,1017,53,3
3513,293.0,2332.42,896,53,1
3515,411.0,452.58,1169,63,1
3516,372.0,2646.2,947,38,1
3517,208.0,1247.54,587,58,1
3519,71.0,697.9,867,20,2
3520,1.0,74.66,36,23,0
3521,240.0,1049.12,1016,57,1
3522,108.0,1046.28,1150,28,2
3523,4.0,550.28,5,37,0
3524,22.0,8300.52,333,53,3
3525,12.0,463.22,12,24,0
3526,191.0,2794.17,1362,60,1
3527,225.0,1019.52,662,44,1
3528,276.0,1406.36,436,49,1
3529,24.0,2736.35,689,54,2
3530,0.0,11599.49,588,49,3
3531,23.0,1.6,43,23,0
3532,442.0,3396.52,547,61,1
3533,11.0,578.7,17,18,0
3534,108.0,684.86,1169,38,2
3536,7.0,456.29,30,30,0
3537,0.0,422.7,12,39,0
3539,349.0,3902.47,464,50,1
3540,46.0,203.2,722,43,2
3541,271.0,2987.83,1122,38,1
3542,92.0,511.91,488,53,2
3543,445.0,3332.21,1006,34,1
3544,3.0,513.5,3,31,0
3545,53.0,1036.21,971,40,2
3546,20.0,799.14,1018,23,2
3547,21.0,16.86,54,30,0
3548,416.0,3399.77,816,61,1
3549,1.0,8773.47,449,49,3
3550,88.0,107.46,393,45,2
3551,23.0,4457.25,1060,53,2
3552,20.0,12235.5,1228,49,3
3553,352.0,2634.27,1045,61,1
3554,286.0,2082.55,973,26,1
3555,16.0,77.67,16,23,0
3556,57.0,312.98,1019,35,2
3557,3.0,2848.05,1336,55,2
3558,29.0,547.2,53,40,0
3559,12.0,12598.41,764,52,3
3560,68.0,1132.91,1007,33,2
3561,7.0,502.01,41,32,0
3562,4.0,420.08,36,30,0
3563,25.0,15845.08,1168,54,3
3564,154.0,423.83,508,23,0
3565,36.0,222.49,45,35,0
3566,86.0,365.51,462,37,2
3567,429.0,1908.82,595,64,1
3568,17.0,399.27,17,40,0
3569,77.0,578.37,901,46,2
3570,59.0,626.0,1059,27,2
3571,23.0,913.5,98,25,0
3572,305.0,1693.39,1266,42,1
3573,5.0,3390.59,1097,50,2
3574,407.0,1532.77,1024,25,1
3575,72.0,1046.97,372,49,2
3576,8.0,535.5,8,26,0
3577,6.0,10655.0,322,59,3
3578,21.0,94.82,50,28,0
3579,81.0,110.43,1097,50,2
3580,74.0,184.1,300,43,0
3581,28.0,322.39,32,40,0
3582,24.0,3386.62,631,47,2
3584,80.0,352.6,805,34,2
3585,14.0,393.7,967,23,2
3586,42.0,949.91,479,38,2
3587,11.0,469.09,11,28,0
3588,467.0,2354.21,1112,31,1
3589,27.0,204.41,238,40,0
3590,13.0,4056.41,1343,46,2
3591,14.0,11704.97,723,39,3
3592,15.0,9424.94,1354,36,3
3593,21.0,6763.03,677,44,3
3594,15.0,9021.26,1212,44,3
3595,71.0,219.13,818,27,2
3596,11.0,15692.89,336,59,3
3597,4.0,433.45,4,37,0
3598,101.0,700.98,642,42,2
3599,21.0,251.06,33,28,0
3600,24.0,893.01,899,44,2
3601,228.0,2171.87,1302,65,1
3602,58.0,209.65,1026,36,2
3603,476.0,2947.42,804,64,1
3604,458.0,834.09,1365,35,1
3605,322.0,3947.62,1040,29,1
3606,11.0,2531.0,1141,60,2
3607,19.0,1174.01,1066,43,2
3608,81.0,391.05,269,36,0
3610,297.0,1304.98,1005,60,1
3611,36.0,1011.75,716,41,2
3612,235.0,3495.99,1003,63,1
3613,81.0,490.22,503,27,0
3614,10.0,11327.23,793,47,3
3615,80.0,702.08,269,39,0
3616,72.0,441.81,542,51,2
3617,8.0,286.59,8,19,0
3618,11.0,4717.09,414,42,2
3619,115.0,915.43,354,27,0
3620,483.0,1344.32,560,30,1
3621,39.0,260.43,197,20,0
3623,261.0,2099.09,1006,33,1
3624,57.0,121.31,361,34,0
3625,16.0,11394.92,371,42,3
3626,7.0,300.31,43,26,0
3627,18.0,11061.97,935,33,3
3628,2.0,216.58,17,22,0
3629,227.0,1378.61,1405,61,1
3630,2.0,298.47,2,32,0
3631,1.0,15307.96,402,59,3
3632,37.0,579.73,252,32,0
3633,2.0,5829.0,1125,36,2
3634,31.0,335.91,1181,38,2
3635,447.0,2036.78,935,38,1
3636,88.0,464.62,695,54,2
3637,108.0,1183.92,932,19,2
3638,22.0,5877.44,462,42,2
3640,0.0,241.73,29,38,0
3641,26.0,319.61,29,24,0
3642,23.0,144.61,175,40,0
3643,28.0,286.79,39,40,0
3644,317.0,2041.83,1300,29,1
3645,333.0,2642.54,940,31,1
3646,498.0,3428.25,1439,53,1
3647,23.0,11392.95,1113,50,3
3648,7.0,8747.83,987,43,3
3649,460.0,3173.26,1310,59,1
3650,77.0,1084.9,328,31,0
3651,66.0,968.76,186,37,0
3652,429.0,3432.55,579,43,1
3653,161.0,2796.98,486,61,2
3654,1.0,14069.8,420,34,3
3655,18.0,394.96,18,25,0
3656,20.0,6964.72,392,41,3
3657,62.0,399.73,464,20,0
3659,311.0,3004.16,805,48,1
3660,7.0,5620.75,1370,58,3
3661,56.0,286.98,934,31,2
3662,36.0,245.32,53,34,0
3663,10.0,167.63,721,34,2
3664,473.0,2311.67,1228,54,1
3665,40.0,562.02,875,35,2
3666,47.0,142.7,1069,38,2
3667,311.0,2498.86,716,42,1
3668,112.0,170.19,657,31,2
3669,37.0,1114.02,918,45,2
3670,27.0,631.83,639,50,2
3671,18.0,6517.78,883,31,2
3672,7.0,5235.5,928,55,2
3673,28.0,466.94,30,37,0
3674,89.0,495.01,89,51,0
3675,13.0,884.86,299,24,0
3676,15.0,202.62,53,39,0
3677,12.0,11347.03,354,46,3
3678,48.0,583.1,462,28,0
3679,112.0,980.77,1193,22,2
3680,85.0,781.0,1071,31,2
3681,7.0,54.54,30,22,0
3682,96.0,164.82,690,31,2
3683,8.0,5768.2,879,48,2
3684,25.0,659.41,794,46,2
3685,94.0,961.22,413,34,0
3686,267.0,610.79,421,37,1
3687,32.0,650.67,278,29,0
3688,380.0,3743.11,764,62,1
3689,22.0,9278.29,793,50,3
3691,114.0,475.95,1018,46,2
3692,323.0,443.08,1452,38,1
3693,306.0,2893.02,615,26,1
3694,37.0,634.48,642,38,2
3695,82.0,970.65,667,21,0
3696,69.0,1023.24,440,42,2
3697,202.0,1360.2,1035,23,2
3698,207.0,3724.46,970,27,2
3699,9.0,8204.57,593,32,3
3700,71.0,576.97,935,54,2
3701,17.0,365.41,201,37,0
3702,9.0,14895.57,595,44,3
3704,25.0,13587.29,316,36,3
3705,80.0,387.26,492,34,0
3706,231.0,2951.01,541,48,1
3707,22.0,5078.01,1344,30,2
3708,20.0,15381.71,998,35,3
3709,90.0,559.17,634,22,0
3710,4.0,8860.82,779,59,3
3711,76.0,811.17,775,43,2
3712,43.0,1167.58,726,23,0
3713,332.0,2303.35,1173,27,1
3714,213.0,3760.39,857,52,1
3715,292.0,635.07,1490,27,1
3716,456.0,3560.02,1162,30,1
3717,208.0,1646.18,1068,30,2
3718,17.0,116.1,18,28,0
3719,14.0,232.48,774,49,2
3720,385.0,3102.67,648,28,1
3721,287.0,1457.46,1068,32,1
3722,16.0,6073.67,1130,52,3
3723,96.0,896.49,766,32,2
3724,22.0,353.42,625,45,2
3725,22.0,10733.39,609,38,3
3726,301.0,1525.17,918,32,1
3727,257.0,3053.3,829,26,1
3728,443.0,3312.9,489,23,1
3729,11.0,473.82,31,25,0
3730,8.0,13562.34,952,44,3
3731,423.0,1312.04,837,23,1
3732,20.0,74.08,34,31,0
3733,36.0,622.84,582,24,0
3734,81.0,411.14,604,29,0
3735,2.0,14809.45,1346,47,3
3736,64.0,946.57,876,43,2
3737,398.0,2467.07,1378,55,1
3738,13.0,219.83,870,53,2
3739,4.0,480.47,55,20,0
3740,69.0,334.28,882,27,2
3741,11.0,105.75,11,38,0
3742,102.0,1199.86,1198,28,2
3743,15.0,363.0,359,39,0
3744,203.0,1448.41,853,29,2
3746,327.0,697.56,1451,23,1
3747,38.0,543.65,51,22,0
3748,16.0,7682.84,974,52,3
3749,4.0,359.75,53,28,0
3750,475.0,2287.72,884,25,1
3751,33.0,204.28,33,28,0
3752,35.0,174.72,1099,31,2
3753,179.0,1811.65,1021,36,2
3754,15.0,5672.72,548,38,2
3755,14.0,9490.57,483,48,3
3756,450.0,3588.0,1090,45,1
3757,15.0,7869.93,518,34,3
3758,306.0,1822.33,1203,62,1
3759,343.0,1897.26,1372,40,1
3760,62.0,674.53,546,21,0
3761,425.0,1009.53,1275,29,1
3762,341.0,3314.68,831,31,1
3763,64.0,316.52,648,44,2
3764,11.0,10860.06,1257,41,3
3765,56.0,493.36,1036,28,2
3766,305.0,2433.99,1422,37,1
3767,11.0,825.13,1005,21,2
3768,109.0,733.67,939,28,2
3769,76.0,1193.21,96,26,0
3770,18.0,12020.53,583,39,3
3771,106.0,866.75,605,28,0
3772,273.0,3161.29,471,35,1
3773,111.0,718.35,395,36,0
3774,13.0,3724.32,952,41,2
3775,183.0,3070.03,643,34,2
3776,1.0,12034.67,1038,57,3
3777,24.0,4971.44,1172,44,2
3778,165.0,2839.94,545,51,2
3779,381.0,3246.04,1069,55,1
3780,108.0,1038.86,1146,54,2
3781,8.0,1156.02,453,21,0
3782,425.0,1444.5,624,45,1
3783,5.0,1066.27,1164,48,2
3784,78.0,1164.49,262,20,0
3785,449.0,610.65,1164,23,1
3786,191.0,1431.1,694,32,2
3787,107.0,762.72,515,43,2
3788,35.0,814.73,514,51,2
3789,113.0,312.36,272,32,0
3790,387.0,2990.6,909,43,1
3791,290.0,2127.54,549,38,1
3792,89.0,412.37,885,43,2
3793,2.0,37.91,2,23,0
3795,4.0,286.36,53,20,0
3796,11.0,10798.25,882,32,3
3797,13.0,550.2,18,19,0
3798,13.0,4532.37,1046,46,2
3799,6.0,6733.39,899,30,3
3800,13.0,400.11,55,38,0
3801,2.0,8071.06,675,53,3
3802,7.0,12083.14,1039,43,3
3803,10.0,203.92,602,46,2
3804,2.0,130.89,28,27,0
3806,99.0,1143.25,705,48,2
3807,13.0,950.18,387,49,2
3808,55.0,933.56,483,20,0
3809,33.0,918.93,301,37,0
3810,108.0,535.8,108,47,0
3811,9.0,14635.69,664,43,3
3812,67.0,825.89,73,49,0
3813,8.0,435.01,8,20,0
3814,493.0,2580.6,1107,23,1
3815,181.0,979.67,773,43,2
3816,20.0,6179.57,1198,33,2
3817,271.0,405.2,545,37,1
3818,3.0,11535.55,355,31,3
3819,80.0,1178.9,142,41,0
3820,87.0,701.14,169,41,0
3821,14.0,112.7,14,22,0
3822,237.0,2880.47,837,61,1
3823,99.0,273.1,852,35,2
3824,32.0,150.44,46,29,0
3825,111.0,891.41,487,44,2
3826,118.0,455.78,658,35,2
3827,98.0,1076.44,711,50,2
3828,102.0,717.09,713,44,2
3829,65.0,431.73,120,48,0
3830,55.0,1120.79,1092,27,2
3831,22.0,340.28,575,55,2
3832,10.0,4303.84,1000,32,2
3833,9.0,14516.22,436,57,3
3834,12.0,561.59,28,39,0
3835,12.0,10586.05,912,43,3
3836,16.0,10392.09,864,42,3
3837,79.0,257.4,932,41,2
3838,19.0,8727.39,1383,36,3
3839,16.0,4497.91,507,39,2
3840,5.0,91.82,372,46,2
3841,6.0,7035.64,1269,35,3
3842,375.0,1453.74,616,37,1
3843,21.0,10450.7,972,57,3
3844,197.0,945.94,1028,53,1
3845,182.0,2627.91,951,25,2
3846,35.0,272.28,53,24,0
3848,116.0,642.51,1164,28,2
3850,5.0,5796.05,1196,42,2
3851,200.0,3921.19,708,56,1
3852,105.0,942.53,518,52,2
3853,27.0,75.12,51,37,0
3854,290.0,2375.83,405,23,0
3855,9.0,4549.87,790,57,2
3856,426.0,908.13,1383,48,1
3857,43.0,880.81,175,20,0
3859,12.0,14757.64,908,49,3
3860,21.0,3394.28,690,33,2
3861,89.0,1146.15,1126,31,2
3862,465.0,869.04,1364,60,1
3863,48.0,448.76,74,25,0
3864,23.0,880.96,1018,34,2
3865,13.0,985.55,98,50,0
3866,193.0,509.69,844,29,2
3867,23.0,4354.96,1159,50,2
3868,109.0,724.26,936,48,2
3869,42.0,525.41,479,25,0
3870,59.0,885.06,85,55,2
3871,4.0,474.64,41,34,0
